PCS.vBatAverage;CDH.OBT
33.00165;2015-06-02 08:30:05+00:00
33.02038;2015-06-02 08:30:13+00:00
33.00165;2015-06-02 08:30:21+00:00
33.02038;2015-06-02 08:30:29+00:00
33.02038;2015-06-02 08:30:37+00:00
33.02038;2015-06-02 08:30:45+00:00
33.02038;2015-06-02 08:30:53+00:00
33.02038;2015-06-02 08:31:01+00:00
33.02038;2015-06-02 08:31:09+00:00
33.02038;2015-06-02 08:31:17+00:00
33.02038;2015-06-02 08:31:25+00:00
33.02038;2015-06-02 08:31:33+00:00
33.02038;2015-06-02 08:31:41+00:00
33.02038;2015-06-02 08:31:49+00:00
33.00165;2015-06-02 08:31:57+00:00
33.00165;2015-06-02 08:32:05+00:00
33.02038;2015-06-02 08:32:13+00:00
33.02038;2015-06-02 08:32:21+00:00
33.03912;2015-06-02 08:32:29+00:00
33.02038;2015-06-02 08:32:37+00:00
33.02038;2015-06-02 08:32:45+00:00
33.02038;2015-06-02 08:32:53+00:00
33.03912;2015-06-02 08:33:01+00:00
33.03912;2015-06-02 08:33:09+00:00
33.02038;2015-06-02 08:33:17+00:00
33.02038;2015-06-02 08:33:25+00:00
33.03912;2015-06-02 08:33:33+00:00
33.03912;2015-06-02 08:33:41+00:00
33.03912;2015-06-02 08:33:49+00:00
33.02038;2015-06-02 08:33:57+00:00
33.02038;2015-06-02 08:34:05+00:00
33.02038;2015-06-02 08:34:13+00:00
33.02038;2015-06-02 08:34:21+00:00
33.02038;2015-06-02 08:34:29+00:00
33.02038;2015-06-02 08:34:37+00:00
33.02038;2015-06-02 08:34:45+00:00
33.00165;2015-06-02 08:34:53+00:00
33.00165;2015-06-02 08:35:01+00:00
33.02038;2015-06-02 08:35:09+00:00
33.02038;2015-06-02 08:35:17+00:00
33.02038;2015-06-02 08:35:25+00:00
33.00165;2015-06-02 08:35:33+00:00
32.98292;2015-06-02 08:35:41+00:00
32.98292;2015-06-02 08:35:49+00:00
33.02038;2015-06-02 08:35:57+00:00
33.02038;2015-06-02 08:36:05+00:00
33.02038;2015-06-02 08:36:13+00:00
33.00165;2015-06-02 08:36:21+00:00
32.98292;2015-06-02 08:36:29+00:00
32.98292;2015-06-02 08:36:37+00:00
33.02038;2015-06-02 08:36:45+00:00
33.00165;2015-06-02 08:36:53+00:00
33.02038;2015-06-02 08:37:01+00:00
33.00165;2015-06-02 08:37:09+00:00
32.98292;2015-06-02 08:37:17+00:00
32.98292;2015-06-02 08:37:25+00:00
33.02038;2015-06-02 08:37:33+00:00
33.02038;2015-06-02 08:37:41+00:00
33.02038;2015-06-02 08:37:49+00:00
32.98292;2015-06-02 08:37:57+00:00
32.98292;2015-06-02 08:38:05+00:00
33.00165;2015-06-02 08:38:13+00:00
33.00165;2015-06-02 08:38:21+00:00
33.02038;2015-06-02 08:38:29+00:00
33.02038;2015-06-02 08:38:37+00:00
33.02038;2015-06-02 08:38:45+00:00
32.98292;2015-06-02 08:38:53+00:00
33.02038;2015-06-02 08:39:01+00:00
33.02038;2015-06-02 08:39:09+00:00
33.02038;2015-06-02 08:39:17+00:00
33.02038;2015-06-02 08:39:25+00:00
33.02038;2015-06-02 08:39:33+00:00
33.02038;2015-06-02 08:39:41+00:00
33.00165;2015-06-02 08:39:49+00:00
33.00165;2015-06-02 08:39:57+00:00
33.00165;2015-06-02 08:40:05+00:00
33.02038;2015-06-02 08:40:13+00:00
33.02038;2015-06-02 08:40:21+00:00
33.02038;2015-06-02 08:40:29+00:00
33.02038;2015-06-02 08:40:37+00:00
33.02038;2015-06-02 08:40:45+00:00
33.00165;2015-06-02 08:40:53+00:00
33.00165;2015-06-02 08:41:01+00:00
33.02038;2015-06-02 08:41:09+00:00
33.02038;2015-06-02 08:41:17+00:00
33.02038;2015-06-02 08:41:25+00:00
32.98292;2015-06-02 08:41:33+00:00
32.98292;2015-06-02 08:41:41+00:00
32.98292;2015-06-02 08:41:49+00:00
33.00165;2015-06-02 08:41:57+00:00
33.00165;2015-06-02 08:42:05+00:00
32.98292;2015-06-02 08:42:13+00:00
32.98292;2015-06-02 08:42:21+00:00
32.98292;2015-06-02 08:42:29+00:00
33.00165;2015-06-02 08:42:37+00:00
33.00165;2015-06-02 08:42:45+00:00
33.00165;2015-06-02 08:42:53+00:00
32.98292;2015-06-02 08:43:01+00:00
32.98292;2015-06-02 08:43:09+00:00
32.98292;2015-06-02 08:43:17+00:00
32.98292;2015-06-02 08:43:25+00:00
33.00165;2015-06-02 08:43:33+00:00
33.00165;2015-06-02 08:43:41+00:00
33.00165;2015-06-02 08:43:49+00:00
32.98292;2015-06-02 08:43:57+00:00
32.98292;2015-06-02 08:44:05+00:00
33.00165;2015-06-02 08:44:13+00:00
33.00165;2015-06-02 08:44:21+00:00
32.98292;2015-06-02 08:44:29+00:00
32.908;2015-06-02 08:44:37+00:00
32.83307;2015-06-02 08:44:45+00:00
32.62703;2015-06-02 08:44:53+00:00
32.47718;2015-06-02 08:45:01+00:00
32.40225;2015-06-02 08:45:09+00:00
32.38352;2015-06-02 08:45:17+00:00
32.40225;2015-06-02 08:45:25+00:00
32.36479;2015-06-02 08:45:33+00:00
32.34606;2015-06-02 08:45:41+00:00
32.3086;2015-06-02 08:45:49+00:00
32.34606;2015-06-02 08:45:57+00:00
32.32733;2015-06-02 08:46:05+00:00
32.3086;2015-06-02 08:46:13+00:00
32.3086;2015-06-02 08:46:21+00:00
32.28986;2015-06-02 08:46:29+00:00
32.3086;2015-06-02 08:46:37+00:00
32.3086;2015-06-02 08:46:45+00:00
32.3086;2015-06-02 08:46:53+00:00
32.2524;2015-06-02 08:47:01+00:00
32.2524;2015-06-02 08:47:09+00:00
32.27113;2015-06-02 08:47:17+00:00
32.27113;2015-06-02 08:47:25+00:00
32.27113;2015-06-02 08:47:33+00:00
32.23367;2015-06-02 08:47:41+00:00
32.21494;2015-06-02 08:47:49+00:00
32.21494;2015-06-02 08:47:57+00:00
32.19621;2015-06-02 08:48:05+00:00
32.23367;2015-06-02 08:48:13+00:00
32.21494;2015-06-02 08:48:21+00:00
32.21494;2015-06-02 08:48:29+00:00
32.14001;2015-06-02 08:48:37+00:00
32.12128;2015-06-02 08:48:45+00:00
32.12128;2015-06-02 08:48:53+00:00
32.12128;2015-06-02 08:49:01+00:00
32.14001;2015-06-02 08:49:09+00:00
32.14001;2015-06-02 08:49:17+00:00
32.14001;2015-06-02 08:49:25+00:00
32.08382;2015-06-02 08:49:33+00:00
32.08382;2015-06-02 08:49:41+00:00
32.06509;2015-06-02 08:49:49+00:00
32.08382;2015-06-02 08:49:57+00:00
32.10255;2015-06-02 08:50:05+00:00
32.10255;2015-06-02 08:50:13+00:00
32.06509;2015-06-02 08:50:21+00:00
32.04636;2015-06-02 08:50:29+00:00
32.04636;2015-06-02 08:50:37+00:00
32.02763;2015-06-02 08:50:45+00:00
32.06509;2015-06-02 08:50:53+00:00
32.06509;2015-06-02 08:51:01+00:00
32.06509;2015-06-02 08:51:09+00:00
32.02763;2015-06-02 08:51:17+00:00
32.00889;2015-06-02 08:51:25+00:00
32.00889;2015-06-02 08:51:33+00:00
32.00889;2015-06-02 08:51:41+00:00
32.02763;2015-06-02 08:51:49+00:00
32.02763;2015-06-02 08:51:57+00:00
32.00889;2015-06-02 08:52:05+00:00
31.97143;2015-06-02 08:52:13+00:00
31.97143;2015-06-02 08:52:21+00:00
31.97143;2015-06-02 08:52:29+00:00
31.99016;2015-06-02 08:52:37+00:00
31.99016;2015-06-02 08:52:45+00:00
31.99016;2015-06-02 08:52:53+00:00
31.9527;2015-06-02 08:53:01+00:00
31.9527;2015-06-02 08:53:09+00:00
31.9527;2015-06-02 08:53:17+00:00
31.97143;2015-06-02 08:53:25+00:00
31.97143;2015-06-02 08:53:33+00:00
31.97143;2015-06-02 08:53:41+00:00
31.9527;2015-06-02 08:53:49+00:00
31.91524;2015-06-02 08:53:57+00:00
31.91524;2015-06-02 08:54:05+00:00
31.91524;2015-06-02 08:54:13+00:00
31.9527;2015-06-02 08:54:21+00:00
31.9527;2015-06-02 08:54:29+00:00
31.91524;2015-06-02 08:54:37+00:00
31.89651;2015-06-02 08:54:45+00:00
31.89651;2015-06-02 08:54:53+00:00
31.93397;2015-06-02 08:55:01+00:00
31.97143;2015-06-02 08:55:09+00:00
31.97143;2015-06-02 08:55:17+00:00
31.91524;2015-06-02 08:55:25+00:00
31.91524;2015-06-02 08:55:33+00:00
31.91524;2015-06-02 08:55:41+00:00
31.9527;2015-06-02 08:55:49+00:00
31.9527;2015-06-02 08:55:57+00:00
31.9527;2015-06-02 08:56:05+00:00
31.91524;2015-06-02 08:56:13+00:00
31.89651;2015-06-02 08:56:21+00:00
31.89651;2015-06-02 08:56:29+00:00
31.93397;2015-06-02 08:56:37+00:00
31.93397;2015-06-02 08:56:45+00:00
31.91524;2015-06-02 08:56:53+00:00
31.87778;2015-06-02 08:57:01+00:00
31.87778;2015-06-02 08:57:09+00:00
31.87778;2015-06-02 08:57:17+00:00
31.91524;2015-06-02 08:57:25+00:00
31.87778;2015-06-02 08:57:33+00:00
31.85904;2015-06-02 08:57:41+00:00
31.84031;2015-06-02 08:57:49+00:00
31.84031;2015-06-02 08:57:57+00:00
31.82158;2015-06-02 08:58:05+00:00
31.85904;2015-06-02 08:58:13+00:00
31.85904;2015-06-02 08:58:21+00:00
31.84031;2015-06-02 08:58:29+00:00
31.82158;2015-06-02 08:58:37+00:00
31.80285;2015-06-02 08:58:45+00:00
31.80285;2015-06-02 08:58:53+00:00
31.82158;2015-06-02 08:59:01+00:00
31.84031;2015-06-02 08:59:09+00:00
31.82158;2015-06-02 08:59:17+00:00
31.80285;2015-06-02 08:59:25+00:00
31.78412;2015-06-02 08:59:33+00:00
31.78412;2015-06-02 08:59:41+00:00
31.78412;2015-06-02 08:59:49+00:00
31.80285;2015-06-02 08:59:57+00:00
31.80285;2015-06-02 09:00:05+00:00
31.80285;2015-06-02 09:00:13+00:00
31.76539;2015-06-02 09:00:21+00:00
31.76539;2015-06-02 09:00:29+00:00
31.76539;2015-06-02 09:00:37+00:00
31.74666;2015-06-02 09:00:45+00:00
31.78412;2015-06-02 09:00:53+00:00
31.78412;2015-06-02 09:01:01+00:00
31.78412;2015-06-02 09:01:09+00:00
31.74666;2015-06-02 09:01:17+00:00
31.74666;2015-06-02 09:01:25+00:00
31.74666;2015-06-02 09:01:33+00:00
31.74666;2015-06-02 09:01:41+00:00
31.76539;2015-06-02 09:01:49+00:00
31.76539;2015-06-02 09:01:57+00:00
31.74666;2015-06-02 09:02:05+00:00
31.72793;2015-06-02 09:02:13+00:00
31.72793;2015-06-02 09:02:21+00:00
31.72793;2015-06-02 09:02:29+00:00
31.78412;2015-06-02 09:02:37+00:00
31.9527;2015-06-02 09:02:45+00:00
32.2524;2015-06-02 09:02:53+00:00
32.64576;2015-06-02 09:03:01+00:00
32.96419;2015-06-02 09:03:09+00:00
33.17023;2015-06-02 09:03:17+00:00
33.18897;2015-06-02 09:03:25+00:00
33.17023;2015-06-02 09:03:33+00:00
33.13277;2015-06-02 09:03:41+00:00
33.11404;2015-06-02 09:03:49+00:00
33.07658;2015-06-02 09:03:57+00:00
33.03912;2015-06-02 09:04:05+00:00
33.03912;2015-06-02 09:04:13+00:00
33.05785;2015-06-02 09:04:21+00:00
33.03912;2015-06-02 09:04:29+00:00
33.03912;2015-06-02 09:04:37+00:00
33.03912;2015-06-02 09:04:45+00:00
33.03912;2015-06-02 09:04:53+00:00
33.03912;2015-06-02 09:05:01+00:00
33.03912;2015-06-02 09:05:09+00:00
33.03912;2015-06-02 09:05:17+00:00
33.03912;2015-06-02 09:05:25+00:00
33.03912;2015-06-02 09:05:33+00:00
33.05785;2015-06-02 09:05:41+00:00
33.03912;2015-06-02 09:05:49+00:00
33.03912;2015-06-02 09:05:57+00:00
33.02038;2015-06-02 09:06:05+00:00
33.02038;2015-06-02 09:06:13+00:00
33.02038;2015-06-02 09:06:21+00:00
33.03912;2015-06-02 09:06:29+00:00
33.03912;2015-06-02 09:06:37+00:00
33.03912;2015-06-02 09:06:45+00:00
33.02038;2015-06-02 09:06:53+00:00
33.03912;2015-06-02 09:07:01+00:00
33.03912;2015-06-02 09:07:09+00:00
33.03912;2015-06-02 09:07:17+00:00
33.03912;2015-06-02 09:07:25+00:00
33.03912;2015-06-02 09:07:33+00:00
33.02038;2015-06-02 09:07:41+00:00
33.03912;2015-06-02 09:07:49+00:00
33.03912;2015-06-02 09:07:57+00:00
33.03912;2015-06-02 09:08:05+00:00
33.03912;2015-06-02 09:08:13+00:00
33.03912;2015-06-02 09:08:21+00:00
33.03912;2015-06-02 09:08:29+00:00
33.03912;2015-06-02 09:08:37+00:00
33.03912;2015-06-02 09:08:45+00:00
33.03912;2015-06-02 09:08:53+00:00
33.03912;2015-06-02 09:09:01+00:00
33.03912;2015-06-02 09:09:09+00:00
33.03912;2015-06-02 09:09:17+00:00
33.03912;2015-06-02 09:09:25+00:00
33.03912;2015-06-02 09:09:33+00:00
33.03912;2015-06-02 09:09:41+00:00
33.03912;2015-06-02 09:09:49+00:00
33.03912;2015-06-02 09:09:57+00:00
33.03912;2015-06-02 09:10:05+00:00
33.03912;2015-06-02 09:10:13+00:00
33.03912;2015-06-02 09:10:21+00:00
33.03912;2015-06-02 09:10:29+00:00
33.03912;2015-06-02 09:10:37+00:00
33.03912;2015-06-02 09:10:45+00:00
33.05785;2015-06-02 09:10:53+00:00
33.03912;2015-06-02 09:11:01+00:00
33.03912;2015-06-02 09:11:09+00:00
33.03912;2015-06-02 09:11:17+00:00
33.03912;2015-06-02 09:11:25+00:00
33.03912;2015-06-02 09:11:33+00:00
33.03912;2015-06-02 09:11:41+00:00
33.03912;2015-06-02 09:11:49+00:00
33.03912;2015-06-02 09:11:57+00:00
33.03912;2015-06-02 09:12:05+00:00
33.03912;2015-06-02 09:12:13+00:00
33.03912;2015-06-02 09:12:21+00:00
33.03912;2015-06-02 09:12:29+00:00
33.03912;2015-06-02 09:12:37+00:00
33.03912;2015-06-02 09:12:45+00:00
33.02038;2015-06-02 09:12:53+00:00
33.02038;2015-06-02 09:13:01+00:00
33.02038;2015-06-02 09:13:09+00:00
33.00165;2015-06-02 09:13:17+00:00
33.02038;2015-06-02 09:13:25+00:00
33.02038;2015-06-02 09:13:33+00:00
33.00165;2015-06-02 09:13:41+00:00
33.00165;2015-06-02 09:13:49+00:00
33.00165;2015-06-02 09:13:57+00:00
33.00165;2015-06-02 09:14:05+00:00
33.02038;2015-06-02 09:14:13+00:00
33.02038;2015-06-02 09:14:21+00:00
33.02038;2015-06-02 09:14:29+00:00
33.02038;2015-06-02 09:14:37+00:00
33.02038;2015-06-02 09:14:45+00:00
33.00165;2015-06-02 09:14:53+00:00
33.02038;2015-06-02 09:15:01+00:00
33.02038;2015-06-02 09:15:09+00:00
33.02038;2015-06-02 09:15:17+00:00
33.02038;2015-06-02 09:15:25+00:00
33.02038;2015-06-02 09:15:33+00:00
33.02038;2015-06-02 09:15:41+00:00
33.02038;2015-06-02 09:15:49+00:00
33.02038;2015-06-02 09:15:57+00:00
33.02038;2015-06-02 09:16:05+00:00
33.02038;2015-06-02 09:16:13+00:00
33.02038;2015-06-02 09:16:21+00:00
33.02038;2015-06-02 09:16:29+00:00
33.03912;2015-06-02 09:16:37+00:00
33.02038;2015-06-02 09:16:45+00:00
33.03912;2015-06-02 09:16:53+00:00
33.02038;2015-06-02 09:17:01+00:00
33.03912;2015-06-02 09:17:09+00:00
33.03912;2015-06-02 09:17:17+00:00
33.02038;2015-06-02 09:17:25+00:00
33.02038;2015-06-02 09:17:33+00:00
33.03912;2015-06-02 09:17:41+00:00
33.03912;2015-06-02 09:17:49+00:00
33.03912;2015-06-02 09:17:57+00:00
33.03912;2015-06-02 09:18:05+00:00
33.03912;2015-06-02 09:18:13+00:00
33.03912;2015-06-02 09:18:21+00:00
33.03912;2015-06-02 09:18:29+00:00
33.03912;2015-06-02 09:18:37+00:00
33.03912;2015-06-02 09:18:45+00:00
33.03912;2015-06-02 09:18:53+00:00
33.03912;2015-06-02 09:19:01+00:00
33.03912;2015-06-02 09:19:09+00:00
33.03912;2015-06-02 09:19:17+00:00
33.03912;2015-06-02 09:19:25+00:00
33.03912;2015-06-02 09:19:33+00:00
33.05785;2015-06-02 09:19:41+00:00
33.03912;2015-06-02 09:19:49+00:00
33.03912;2015-06-02 09:19:57+00:00
33.03912;2015-06-02 09:20:05+00:00
33.02038;2015-06-02 09:20:13+00:00
33.02038;2015-06-02 09:20:21+00:00
33.02038;2015-06-02 09:20:29+00:00
33.02038;2015-06-02 09:20:37+00:00
33.03912;2015-06-02 09:20:45+00:00
33.03912;2015-06-02 09:20:53+00:00
33.03912;2015-06-02 09:21:01+00:00
33.02038;2015-06-02 09:21:09+00:00
33.03912;2015-06-02 09:21:17+00:00
33.02038;2015-06-02 09:21:25+00:00
33.03912;2015-06-02 09:21:33+00:00
33.03912;2015-06-02 09:21:41+00:00
33.02038;2015-06-02 09:21:49+00:00
33.02038;2015-06-02 09:21:57+00:00
33.02038;2015-06-02 09:22:05+00:00
33.02038;2015-06-02 09:22:13+00:00
33.03912;2015-06-02 09:22:21+00:00
33.02038;2015-06-02 09:22:29+00:00
33.02038;2015-06-02 09:22:37+00:00
33.02038;2015-06-02 09:22:45+00:00
33.02038;2015-06-02 09:22:53+00:00
33.02038;2015-06-02 09:23:01+00:00
33.02038;2015-06-02 09:23:09+00:00
33.03912;2015-06-02 09:23:17+00:00
33.03912;2015-06-02 09:23:25+00:00
33.03912;2015-06-02 09:23:33+00:00
33.03912;2015-06-02 09:23:41+00:00
33.03912;2015-06-02 09:23:49+00:00
33.03912;2015-06-02 09:23:57+00:00
33.03912;2015-06-02 09:24:05+00:00
33.03912;2015-06-02 09:24:13+00:00
33.03912;2015-06-02 09:24:21+00:00
33.03912;2015-06-02 09:24:29+00:00
33.03912;2015-06-02 09:24:37+00:00
33.03912;2015-06-02 09:24:45+00:00
33.02038;2015-06-02 09:24:53+00:00
33.03912;2015-06-02 09:25:01+00:00
33.03912;2015-06-02 09:25:09+00:00
33.03912;2015-06-02 09:25:17+00:00
33.03912;2015-06-02 09:25:25+00:00
33.03912;2015-06-02 09:25:33+00:00
33.03912;2015-06-02 09:25:41+00:00
33.03912;2015-06-02 09:25:49+00:00
33.03912;2015-06-02 09:25:57+00:00
33.03912;2015-06-02 09:26:05+00:00
33.03912;2015-06-02 09:26:13+00:00
33.03912;2015-06-02 09:26:21+00:00
33.03912;2015-06-02 09:26:29+00:00
33.05785;2015-06-02 09:26:37+00:00
33.02038;2015-06-02 09:26:45+00:00
33.02038;2015-06-02 09:26:53+00:00
33.02038;2015-06-02 09:27:01+00:00
33.02038;2015-06-02 09:27:09+00:00
33.02038;2015-06-02 09:27:17+00:00
33.02038;2015-06-02 09:27:25+00:00
33.02038;2015-06-02 09:27:33+00:00
33.02038;2015-06-02 09:27:41+00:00
33.02038;2015-06-02 09:27:49+00:00
33.02038;2015-06-02 09:27:57+00:00
33.02038;2015-06-02 09:28:05+00:00
33.02038;2015-06-02 09:28:13+00:00
33.02038;2015-06-02 09:28:21+00:00
33.02038;2015-06-02 09:28:29+00:00
33.02038;2015-06-02 09:28:37+00:00
33.02038;2015-06-02 09:28:45+00:00
33.02038;2015-06-02 09:28:53+00:00
33.02038;2015-06-02 09:29:01+00:00
33.02038;2015-06-02 09:29:09+00:00
33.02038;2015-06-02 09:29:17+00:00
33.02038;2015-06-02 09:29:25+00:00
33.02038;2015-06-02 09:29:33+00:00
33.02038;2015-06-02 09:29:41+00:00
33.02038;2015-06-02 09:29:49+00:00
33.02038;2015-06-02 09:29:57+00:00
33.02038;2015-06-02 09:30:05+00:00
33.02038;2015-06-02 09:30:13+00:00
33.02038;2015-06-02 09:30:21+00:00
33.02038;2015-06-02 09:30:29+00:00
33.02038;2015-06-02 09:30:37+00:00
33.02038;2015-06-02 09:30:45+00:00
33.02038;2015-06-02 09:30:53+00:00
33.02038;2015-06-02 09:31:01+00:00
33.02038;2015-06-02 09:31:09+00:00
33.03912;2015-06-02 09:31:17+00:00
33.03912;2015-06-02 09:31:25+00:00
33.03912;2015-06-02 09:31:33+00:00
33.02038;2015-06-02 09:31:41+00:00
33.02038;2015-06-02 09:31:49+00:00
33.02038;2015-06-02 09:31:57+00:00
33.02038;2015-06-02 09:32:05+00:00
33.03912;2015-06-02 09:32:13+00:00
33.03912;2015-06-02 09:32:21+00:00
33.03912;2015-06-02 09:32:29+00:00
33.03912;2015-06-02 09:32:37+00:00
33.02038;2015-06-02 09:32:45+00:00
33.03912;2015-06-02 09:32:53+00:00
33.03912;2015-06-02 09:33:01+00:00
33.03912;2015-06-02 09:33:09+00:00
33.03912;2015-06-02 09:33:17+00:00
33.03912;2015-06-02 09:33:25+00:00
33.03912;2015-06-02 09:33:33+00:00
33.03912;2015-06-02 09:33:41+00:00
33.02038;2015-06-02 09:33:49+00:00
33.03912;2015-06-02 09:33:57+00:00
33.02038;2015-06-02 09:34:05+00:00
33.02038;2015-06-02 09:34:13+00:00
33.02038;2015-06-02 09:34:21+00:00
33.03912;2015-06-02 09:34:29+00:00
33.03912;2015-06-02 09:34:37+00:00
33.03912;2015-06-02 09:34:45+00:00
33.02038;2015-06-02 09:34:53+00:00
33.03912;2015-06-02 09:35:01+00:00
33.03912;2015-06-02 09:35:09+00:00
33.02038;2015-06-02 09:35:17+00:00
33.02038;2015-06-02 09:35:25+00:00
33.03912;2015-06-02 09:35:33+00:00
33.03912;2015-06-02 09:35:41+00:00
33.02038;2015-06-02 09:35:49+00:00
33.02038;2015-06-02 09:35:57+00:00
33.03912;2015-06-02 09:36:05+00:00
33.03912;2015-06-02 09:36:13+00:00
33.02038;2015-06-02 09:36:21+00:00
33.02038;2015-06-02 09:36:29+00:00
33.02038;2015-06-02 09:36:37+00:00
33.02038;2015-06-02 09:36:45+00:00
33.03912;2015-06-02 09:36:53+00:00
33.03912;2015-06-02 09:37:01+00:00
33.03912;2015-06-02 09:37:09+00:00
33.03912;2015-06-02 09:37:17+00:00
33.02038;2015-06-02 09:37:25+00:00
33.03912;2015-06-02 09:37:33+00:00
33.03912;2015-06-02 09:37:41+00:00
33.03912;2015-06-02 09:37:49+00:00
33.03912;2015-06-02 09:37:57+00:00
33.03912;2015-06-02 09:38:05+00:00
33.03912;2015-06-02 09:38:13+00:00
33.05785;2015-06-02 09:38:21+00:00
33.03912;2015-06-02 09:38:29+00:00
33.03912;2015-06-02 09:38:37+00:00
33.02038;2015-06-02 09:38:45+00:00
33.03912;2015-06-02 09:38:53+00:00
33.02038;2015-06-02 09:39:01+00:00
33.03912;2015-06-02 09:39:09+00:00
33.03912;2015-06-02 09:39:17+00:00
33.03912;2015-06-02 09:39:25+00:00
33.03912;2015-06-02 09:39:33+00:00
33.03912;2015-06-02 09:39:41+00:00
33.03912;2015-06-02 09:39:49+00:00
33.03912;2015-06-02 09:39:57+00:00
33.03912;2015-06-02 09:40:05+00:00
33.03912;2015-06-02 09:40:13+00:00
33.03912;2015-06-02 09:40:21+00:00
33.03912;2015-06-02 09:40:29+00:00
33.02038;2015-06-02 09:40:37+00:00
33.02038;2015-06-02 09:40:45+00:00
33.02038;2015-06-02 09:40:53+00:00
33.03912;2015-06-02 09:41:01+00:00
33.03912;2015-06-02 09:41:09+00:00
33.02038;2015-06-02 09:41:17+00:00
33.02038;2015-06-02 09:41:25+00:00
33.02038;2015-06-02 09:41:33+00:00
33.02038;2015-06-02 09:41:41+00:00
33.03912;2015-06-02 09:41:49+00:00
33.03912;2015-06-02 09:41:57+00:00
33.03912;2015-06-02 09:42:05+00:00
33.02038;2015-06-02 09:42:13+00:00
33.02038;2015-06-02 09:42:21+00:00
33.02038;2015-06-02 09:42:29+00:00
33.03912;2015-06-02 09:42:37+00:00
33.03912;2015-06-02 09:42:45+00:00
33.03912;2015-06-02 09:42:53+00:00
33.02038;2015-06-02 09:43:01+00:00
33.02038;2015-06-02 09:43:09+00:00
33.02038;2015-06-02 09:43:17+00:00
33.03912;2015-06-02 09:43:25+00:00
33.03912;2015-06-02 09:43:33+00:00
33.03912;2015-06-02 09:43:41+00:00
33.02038;2015-06-02 09:43:49+00:00
33.02038;2015-06-02 09:43:57+00:00
33.02038;2015-06-02 09:44:05+00:00
33.03912;2015-06-02 09:44:13+00:00
33.03912;2015-06-02 09:44:21+00:00
33.03912;2015-06-02 09:44:29+00:00
33.03912;2015-06-02 09:44:37+00:00
33.03912;2015-06-02 09:44:45+00:00
33.03912;2015-06-02 09:44:53+00:00
33.03912;2015-06-02 09:45:01+00:00
33.03912;2015-06-02 09:45:09+00:00
33.03912;2015-06-02 09:45:17+00:00
33.03912;2015-06-02 09:45:25+00:00
33.02038;2015-06-02 09:45:33+00:00
33.02038;2015-06-02 09:45:41+00:00
33.02038;2015-06-02 09:45:49+00:00
33.03912;2015-06-02 09:45:57+00:00
33.03912;2015-06-02 09:46:05+00:00
33.03912;2015-06-02 09:46:13+00:00
33.02038;2015-06-02 09:46:21+00:00
33.02038;2015-06-02 09:46:29+00:00
33.02038;2015-06-02 09:46:37+00:00
33.03912;2015-06-02 09:46:45+00:00
33.02038;2015-06-02 09:46:53+00:00
33.02038;2015-06-02 09:47:01+00:00
33.02038;2015-06-02 09:47:09+00:00
33.02038;2015-06-02 09:47:17+00:00
33.02038;2015-06-02 09:47:25+00:00
33.03912;2015-06-02 09:47:33+00:00
33.02038;2015-06-02 09:47:41+00:00
33.02038;2015-06-02 09:47:49+00:00
33.02038;2015-06-02 09:47:57+00:00
33.02038;2015-06-02 09:48:05+00:00
33.02038;2015-06-02 09:48:13+00:00
33.02038;2015-06-02 09:48:21+00:00
33.03912;2015-06-02 09:48:29+00:00
33.03912;2015-06-02 09:48:37+00:00
33.02038;2015-06-02 09:48:45+00:00
33.02038;2015-06-02 09:48:53+00:00
33.02038;2015-06-02 09:49:01+00:00
33.02038;2015-06-02 09:49:09+00:00
33.02038;2015-06-02 09:49:17+00:00
33.03912;2015-06-02 09:49:25+00:00
33.02038;2015-06-02 09:49:33+00:00
33.02038;2015-06-02 09:49:41+00:00
33.02038;2015-06-02 09:49:49+00:00
33.02038;2015-06-02 09:49:57+00:00
33.03912;2015-06-02 09:50:05+00:00
33.03912;2015-06-02 09:50:13+00:00
33.03912;2015-06-02 09:50:21+00:00
33.02038;2015-06-02 09:50:29+00:00
33.02038;2015-06-02 09:50:37+00:00
33.03912;2015-06-02 09:50:45+00:00
33.03912;2015-06-02 09:50:53+00:00
33.03912;2015-06-02 09:51:01+00:00
33.03912;2015-06-02 09:51:09+00:00
33.03912;2015-06-02 09:51:17+00:00
33.03912;2015-06-02 09:51:25+00:00
33.02038;2015-06-02 09:51:33+00:00
33.03912;2015-06-02 09:51:41+00:00
33.03912;2015-06-02 09:51:49+00:00
33.03912;2015-06-02 09:51:57+00:00
33.03912;2015-06-02 09:52:05+00:00
33.03912;2015-06-02 09:52:13+00:00
33.03912;2015-06-02 09:52:21+00:00
33.03912;2015-06-02 09:52:29+00:00
33.03912;2015-06-02 09:52:37+00:00
33.03912;2015-06-02 09:52:45+00:00
33.03912;2015-06-02 09:52:53+00:00
33.03912;2015-06-02 09:53:01+00:00
33.03912;2015-06-02 09:53:09+00:00
33.02038;2015-06-02 09:53:17+00:00
33.03912;2015-06-02 09:53:25+00:00
33.03912;2015-06-02 09:53:33+00:00
33.03912;2015-06-02 09:53:41+00:00
33.02038;2015-06-02 09:53:49+00:00
33.02038;2015-06-02 09:53:57+00:00
33.02038;2015-06-02 09:54:05+00:00
33.03912;2015-06-02 09:54:13+00:00
33.03912;2015-06-02 09:54:21+00:00
33.02038;2015-06-02 09:54:29+00:00
33.02038;2015-06-02 09:54:37+00:00
